trial_number,timestamp,batch_size,gamma,G,beta,num_bins,embedding_k,embedding_k1,pred_lr,impu_lr,prop_lr,dis_lr,lamb_pred,lamb_imp,lamb_prop,dis_lamb,grad_clip_norm,abc_model_name,mse,mae,auc,train_mse,train_mae,train_auc,ndcg_20,precision_20,recall_20,f1_20,ndcg,precision,recall,f1,training_time
438,2025-08-04 10:54:26,4096,0.010034478982844507,8,0.05,50,32,64,0.01,0.01,0.005,0.005,0.01,5e-05,0.001,0.0001,2.0,logistic_regression,0.25000005178825374,0.50000005138485,0.5072041332618326,0.24999970432337124,0.4999997036819162,0.6486199500267024,0.2838809371077079,0.05364989369241674,0.22446351483233423,0.08660095730342475,0.2838809371077079,0.05364989369241674,0.22446351483233423,0.08660095730342475,69.5791802406311
439,2025-08-04 10:55:28,4096,0.0983136175645012,6,0.05,50,32,64,0.01,0.005,0.005,0.005,0.005,1e-05,0.0005,0.01,2.0,mlp,0.2500000534916502,0.500000053075327,0.5047947502434302,0.24999962889345118,0.4999996282299871,0.6563907433812328,0.28476991384774514,0.05453579021970234,0.22046516670957622,0.08744145632567486,0.28476991384774514,0.05453579021970234,0.22046516670957622,0.08744145632567486,62.177242040634155
440,2025-08-04 10:58:02,4096,0.04988349779344794,1,50,50,32,64,0.005,0.01,0.005,0.01,0.0001,5e-05,5e-05,0.001,2.0,logistic_regression,0.11143866358900863,0.2317792744641042,0.7188442063341445,0.007284818591638197,0.06452868099070312,0.9999995821689281,0.4776856761581394,0.0816442239546421,0.3816350610700356,0.13451194302065883,0.4776856761581394,0.0816442239546421,0.3816350610700356,0.13451194302065883,153.7168664932251
441,2025-08-04 10:58:58,4096,0.0575156350738298,6,0.5,50,64,64,0.01,0.01,0.005,0.005,0.001,0.0005,0.005,0.0005,2.0,logistic_regression,0.2500011176281651,0.500000812107623,0.5120931463653758,0.2499129912385133,0.49991259318982834,0.786480096265474,0.2967334099883854,0.05598866052445074,0.2477793794301823,0.09133834857641654,0.2967334099883854,0.05598866052445074,0.2477793794301823,0.09133834857641654,55.278228759765625
442,2025-08-04 11:00:05,4096,0.014542896100434483,6,1,15,16,64,0.01,0.005,0.005,0.005,0.0001,0.01,5e-05,0.001,0.5,mlp,0.1282969960485473,0.33382791258448097,0.7456179652115712,0.11826247859889498,0.3120280443716434,0.9500879088677348,0.46476636034246394,0.07278525868178597,0.3660237770481778,0.12142473434631146,0.46476636034246394,0.07278525868178597,0.3660237770481778,0.12142473434631146,67.32420754432678
443,2025-08-04 11:01:52,4096,0.011774352287504973,2,0.05,50,32,64,0.005,0.01,0.005,0.01,0.0001,5e-05,0.01,5e-05,2.0,logistic_regression,0.1123772925492168,0.27064786561146625,0.72865269074637,0.029971561417836884,0.14087775386045553,0.9996845291584516,0.4841762305057105,0.08256555634301914,0.383447866561078,0.13587413956389205,0.4841762305057105,0.08256555634301914,0.383447866561078,0.13587413956389205,106.72486209869385
444,2025-08-04 11:03:31,4096,0.07710337135745207,6,0.05,50,32,16,0.01,0.01,0.005,0.005,0.0001,5e-05,5e-05,0.001,2.0,logistic_regression,0.15842317928860766,0.3853508596048353,0.7238706503282644,0.17023705814958226,0.39004593852684705,0.7992721433019694,0.4575299151992312,0.07076541459957476,0.31956688334004724,0.11587195377488564,0.4575299151992312,0.07076541459957476,0.31956688334004724,0.11587195377488564,99.1852080821991
445,2025-08-04 11:04:38,4096,0.08817515670927736,10,0.05,50,32,64,0.01,0.01,0.005,0.005,5e-05,5e-05,5e-05,0.001,2.0,logistic_regression,0.1831495870669375,0.4216906294947701,0.6957553552176114,0.17331807616880507,0.4051873526886192,0.8686970034025989,0.4456934110894803,0.06335931963146704,0.2968587564121892,0.10442990001778925,0.4456934110894803,0.06335931963146704,0.2968587564121892,0.10442990001778925,66.56106233596802
446,2025-08-04 11:06:16,4096,0.02934433118717704,6,0.05,50,64,64,0.01,0.005,0.005,0.005,1e-05,0.005,5e-05,0.001,0.5,mlp,0.20311353146033903,0.37412255659995686,0.6122327326763114,0.01583469171727783,0.09516288236880975,0.9996146353621239,0.4003082475404302,0.07026931254429483,0.3296246367885079,0.11584319624458664,0.4003082475404302,0.07026931254429483,0.3296246367885079,0.11584319624458664,98.34695148468018
447,2025-08-04 11:07:21,4096,0.08103599354495308,12,0.1,25,16,64,0.005,0.01,0.005,0.01,0.0005,5e-05,0.001,1e-05,2.0,logistic_regression,0.25000766855465584,0.5000047194299457,0.5049034086416578,0.24982130585340223,0.4998178635438271,0.7342484961761266,0.28861150345966036,0.05471296952515947,0.23168516451311316,0.08852141015516214,0.28861150345966036,0.05471296952515947,0.23168516451311316,0.08852141015516214,65.21723651885986
448,2025-08-04 11:08:41,4096,0.06161302380472155,4,5,50,32,16,0.01,0.01,0.005,0.005,0.0001,0.001,0.0005,0.01,2.0,logistic_regression,0.13510846412166685,0.3413198845066877,0.7389914444957607,0.12597491196588545,0.317720123298884,0.9026356439004879,0.48730786693003103,0.08224663359319632,0.36774440025605276,0.13442818486886515,0.48730786693003103,0.08224663359319632,0.36774440025605276,0.13442818486886515,79.69344067573547
449,2025-08-04 11:09:51,4096,0.010032221383506583,6,0.01,50,32,64,0.01,0.01,0.005,0.005,0.01,0.0001,5e-05,0.0001,2.0,logistic_regression,0.2500007976428244,0.500000750704095,0.5078359696983145,0.2499959056086878,0.49999585165971244,0.6442112156447157,0.27558530614846105,0.05056697377746279,0.2007442183874186,0.08078452487316146,0.27558530614846105,0.05056697377746279,0.2007442183874186,0.08078452487316146,70.18025493621826
450,2025-08-04 11:11:43,4096,0.013103745360016919,8,0.05,50,32,64,0.01,0.005,0.005,0.005,0.0001,1e-05,0.005,0.001,0.5,mlp,0.1331844916378426,0.34049678883046564,0.75281926443169,0.12204565551746391,0.31704688696402883,0.9206614181816669,0.4849762496951644,0.08100637845499646,0.3659320311813729,0.13264838271922685,0.4849762496951644,0.08100637845499646,0.3659320311813729,0.13264838271922685,111.36332082748413
451,2025-08-04 11:13:04,4096,0.016399750745088187,1,50,40,32,64,0.005,0.01,0.005,0.01,0.005,5e-05,5e-05,0.0005,2.0,logistic_regression,0.24999978326059874,0.4999997832601401,0.6764360420775717,0.24999958094018807,0.4999995809294611,0.8072772586891527,0.3970690762143873,0.060595322466335935,0.31638637647021267,0.10171069078552239,0.3970690762143873,0.060595322466335935,0.31638637647021267,0.10171069078552239,81.19312620162964
452,2025-08-04 11:14:20,4096,0.01191733473031817,6,0.05,50,64,64,0.01,0.01,0.005,0.005,0.001,0.01,5e-05,5e-05,2.0,logistic_regression,0.2499999705222868,0.49999997052009737,0.5681445299079922,0.24999954301809588,0.4999995429938725,0.803296723284502,0.313625820323852,0.06034727143869596,0.2919761115636427,0.1000215285627475,0.313625820323852,0.06034727143869596,0.2919761115636427,0.1000215285627475,75.76345610618591
453,2025-08-04 11:15:43,4096,0.07364283145687435,6,0.5,50,16,16,0.01,0.01,0.005,0.005,0.0001,5e-05,0.01,0.001,2.0,logistic_regression,0.15486561999974244,0.3788338381652247,0.73795609704522,0.1625664819435653,0.37805660453626766,0.8199536469495962,0.4772620264372771,0.07810063784549964,0.34309645826184987,0.12723759247358568,0.4772620264372771,0.07810063784549964,0.34309645826184987,0.12723759247358568,82.83622074127197
454,2025-08-04 11:17:34,4096,0.011687273232928754,2,1,50,32,64,0.005,0.005,0.005,0.01,0.0001,0.0005,5e-05,0.001,0.5,mlp,0.11074358750604527,0.25048477077391784,0.7385580250496828,0.025322605143325974,0.11947583125409271,0.9990038111253806,0.4785015325133783,0.08302622253720766,0.3962010924874429,0.13728382770775563,0.4785015325133783,0.08302622253720766,0.3962010924874429,0.13728382770775563,110.6322374343872
455,2025-08-04 11:19:10,4096,0.015152423906651287,6,0.05,50,32,64,0.01,0.01,0.005,0.005,5e-05,5e-05,5e-05,0.001,2.0,logistic_regression,0.10258526916481271,0.25952633772850053,0.768205979211031,0.052541466876672785,0.18500667335217455,0.9936227826871803,0.4959718368194719,0.08770375620127568,0.4126093580676059,0.1446589726084138,0.4959718368194719,0.08770375620127568,0.4126093580676059,0.1446589726084138,96.50609064102173
456,2025-08-04 11:20:32,4096,0.013039457125824635,6,0.05,50,32,64,0.01,0.01,0.005,0.005,0.0001,5e-05,0.001,0.001,2.0,logistic_regression,0.12466059031252634,0.32132934221199233,0.7515246246198699,0.09478423337906512,0.27190213072476604,0.9632086925303885,0.4887982966388373,0.08217576187101347,0.3732297893251758,0.13469507435820124,0.4887982966388373,0.08217576187101347,0.3732297893251758,0.13469507435820124,82.11184239387512
457,2025-08-04 11:22:00,4096,0.09136314127118189,10,0.05,50,64,16,0.01,0.005,0.005,0.005,1e-05,5e-05,5e-05,0.0001,2.0,mlp,0.1637752416140184,0.37824598455291114,0.67706193399541,0.11570630179015591,0.30556019183182487,0.930874884360004,0.46693037977324614,0.07856130403968817,0.3491120175978827,0.128260024513097,0.46693037977324614,0.07856130403968817,0.3491120175978827,0.128260024513097,88.10232758522034
458,2025-08-04 11:23:17,4096,0.010003030541931558,12,0.1,5,16,64,0.005,0.01,0.005,0.01,0.0001,0.005,0.0005,1e-05,2.0,logistic_regression,0.17649594375659491,0.41245660495077285,0.7036864736076567,0.1727346027396019,0.4019827856742401,0.8439714445573985,0.4439938274018467,0.06389085754783842,0.30338749603606,0.10555311578746465,0.4439938274018467,0.06389085754783842,0.30338749603606,0.10555311578746465,76.17330837249756
459,2025-08-04 11:24:36,4096,0.053889319384089335,6,0.05,50,32,64,0.01,0.01,0.005,0.005,0.0005,0.001,0.005,0.001,0.5,logistic_regression,0.24999880769178462,0.49999880768825605,0.6418144701499151,0.24999860180538472,0.49999860179818884,0.7235661386251183,0.4269452156460289,0.054394046775336644,0.2727191056639261,0.09069825336824971,0.4269452156460289,0.054394046775336644,0.2727191056639261,0.09069825336824971,79.57292652130127
460,2025-08-04 11:26:23,4096,0.011889614168337826,8,5,20,32,64,0.01,0.01,0.005,0.005,0.0001,5e-05,5e-05,0.001,2.0,logistic_regression,0.11147820068221717,0.30618518934194716,0.7890186898577631,0.1447519564015818,0.34208265407443894,0.8585799700762159,0.500157185444336,0.0872785258681786,0.4201119590525931,0.14453070593717735,0.500157185444336,0.0872785258681786,0.4201119590525931,0.14453070593717735,106.89996838569641
461,2025-08-04 11:27:32,4096,0.04258842428020633,4,0.05,10,32,16,0.01,0.005,0.005,0.005,0.01,0.0001,5e-05,0.0005,2.0,mlp,0.2500000555604876,0.49999966517766553,0.5049078300564626,0.24999316035219837,0.49999295697069124,0.5994087309100856,0.2820628978229373,0.052905740609496814,0.22032846273390802,0.08532343576063267,0.2820628978229373,0.052905740609496814,0.22032846273390802,0.08532343576063267,68.49713826179504
462,2025-08-04 11:29:02,4096,0.021339963962234365,6,50,50,32,64,0.005,0.01,0.005,0.01,0.0001,0.01,0.01,5e-05,2.0,logistic_regression,0.14170562943864415,0.35319141117107766,0.7304321460476412,0.09267504264673354,0.2786855975693736,0.9804015398295094,0.48555601289032585,0.08079376328844792,0.3632019868353649,0.13218349654061978,0.48555601289032585,0.08079376328844792,0.3632019868353649,0.13218349654061978,89.51958966255188
463,2025-08-04 11:30:13,4096,0.010061156744314069,1,0.01,50,64,64,0.01,0.01,0.005,0.005,0.005,1e-05,5e-05,0.01,0.5,logistic_regression,0.24999978310829665,0.49999978310338355,0.6368631708492662,0.24999913511183805,0.4999991350414098,0.79150291511832,0.34613461062351053,0.06332388377037562,0.32353818803990997,0.10591730804132285,0.34613461062351053,0.06332388377037562,0.32353818803990997,0.10591730804132285,71.7016191482544
464,2025-08-04 11:31:27,4096,0.09545544802245373,6,0.05,50,16,64,0.01,0.01,0.005,0.005,0.001,5e-05,5e-05,0.001,2.0,logistic_regression,0.2500000046571254,0.500000004653074,0.5090762601784841,0.2499997469636794,0.4999997469429935,0.6937840830388211,0.28458897551903456,0.05322466335931963,0.21231943550330612,0.08511302286668711,0.28458897551903456,0.05322466335931963,0.21231943550330612,0.08511302286668711,73.45139575004578
465,2025-08-04 11:32:52,4096,0.014296977672299482,6,0.5,50,32,64,0.005,0.005,0.005,0.01,0.0001,5e-05,5e-05,0.001,2.0,mlp,0.10354194186705064,0.28408389402204315,0.7749901640168655,0.11604413445730205,0.2933885472892357,0.9326773239102667,0.48267399790505017,0.07827781715095677,0.3945263156757732,0.13063616265396094,0.48267399790505017,0.07827781715095677,0.3945263156757732,0.13063616265396094,85.28342127799988
466,2025-08-04 11:34:08,4096,0.05610396238099073,2,1,50,32,16,0.01,0.01,0.005,0.005,0.0001,0.0005,0.001,0.001,2.0,logistic_regression,0.11914750169036191,0.28456634944189274,0.729851824901096,0.09684950825710086,0.24542657441114435,0.9344351561224213,0.4763627806490597,0.07987243090007087,0.3790730090049594,0.13194371306574434,0.4763627806490597,0.07987243090007087,0.3790730090049594,0.13194371306574434,75.65708065032959
467,2025-08-04 11:35:41,4096,0.011743337264596566,6,0.05,15,32,64,0.01,0.01,0.005,0.005,5e-05,5e-05,0.0005,1e-05,0.5,logistic_regression,0.12172375974233543,0.2918513625019397,0.714664158964082,0.033096528538098316,0.15159912294660466,0.9996437427671218,0.4789530563385569,0.08075832742735649,0.3696360628652801,0.13255578149824593,0.4789530563385569,0.08075832742735649,0.3696360628652801,0.13255578149824593,93.00648999214172
468,2025-08-04 11:37:06,4096,0.03145538867507435,10,0.05,50,64,64,0.01,0.01,0.005,0.005,0.0001,5e-05,5e-05,0.001,2.0,logistic_regression,0.1462283850268003,0.36786186541599597,0.7351417658593655,0.17013749816595677,0.3889774351261894,0.7987370878351685,0.44490317598170276,0.06211906449326719,0.33006237670204397,0.10455959365473641,0.44490317598170276,0.06211906449326719,0.33006237670204397,0.10455959365473641,84.6925618648529
469,2025-08-04 11:39:03,4096,0.03717964080928492,6,0.05,50,16,64,0.005,0.005,0.005,0.01,1e-05,0.005,0.005,0.01,2.0,mlp,0.20354937271460458,0.38327737390994904,0.597162300823858,0.011084376519214853,0.08723597221305646,0.9999999999999999,0.42589712045267636,0.07218284904323174,0.32781708911460805,0.11831387557872114,0.42589712045267636,0.07218284904323174,0.32781708911460805,0.11831387557872114,117.0543200969696
470,2025-08-04 11:40:29,4096,0.06019559958064077,12,0.05,40,32,16,0.01,0.01,0.005,0.005,0.0001,5e-05,5e-05,0.0001,2.0,logistic_regression,0.19786177808367858,0.44153536444879365,0.6813947656383166,0.20206465029481221,0.4430957858131168,0.7629228129972477,0.4206618341430354,0.05216158752657689,0.2733187128696562,0.08760430629224593,0.4206618341430354,0.05216158752657689,0.2733187128696562,0.08760430629224593,86.15138530731201
471,2025-08-04 11:41:53,4096,0.039695912613323496,6,0.1,50,32,64,0.01,0.01,0.005,0.005,0.0005,0.001,5e-05,0.001,2.0,logistic_regression,0.2490923023309946,0.49909075742077813,0.6800723793191942,0.2491295384834739,0.4991274061647483,0.7609843433266171,0.4192210812593144,0.05308291991495394,0.2811063225244331,0.08930236232160067,0.4192210812593144,0.05308291991495394,0.2811063225244331,0.08930236232160067,83.24026489257812
472,2025-08-04 11:42:58,4096,0.010071031436113742,4,5,50,32,64,0.01,0.005,0.005,0.005,0.01,0.0001,0.01,0.001,0.5,mlp,0.2500000000005089,0.5000000000005089,0.49999550812131666,0.24999999996059363,0.49999999996059363,0.5002491954751012,0.2870707582917691,0.04953933380581148,0.19350661404370034,0.07888375701436286,0.2870707582917691,0.04953933380581148,0.19350661404370034,0.07888375701436286,65.65250658988953
473,2025-08-04 11:45:30,4096,0.013273556946276714,1,0.05,30,32,64,0.005,0.01,0.005,0.01,0.0001,5e-05,5e-05,0.0005,2.0,logistic_regression,0.10864375465737883,0.21426311190216912,0.733682840675911,0.006445093810564785,0.05697420406837788,0.9999987338374805,0.4790574016258185,0.08330970942593906,0.39841593418733456,0.1378042300544713,0.4790574016258185,0.08330970942593906,0.39841593418733456,0.1378042300544713,151.4197735786438
474,2025-08-04 11:46:42,4096,0.01781475678928251,8,50,50,64,64,0.01,0.01,0.005,0.005,0.005,1e-05,5e-05,5e-05,2.0,logistic_regression,0.2500008267378362,0.500000777683018,0.5063026764727112,0.24999394982785522,0.4999938931731737,0.6611235465828383,0.2760821574979716,0.050602409638554224,0.20106703776547152,0.08085587436034787,0.2760821574979716,0.050602409638554224,0.20106703776547152,0.08085587436034787,72.30982637405396
475,2025-08-04 11:48:02,4096,0.011766240671504016,6,0.01,50,16,16,0.01,0.01,0.005,0.005,0.0001,0.01,0.001,0.001,2.0,logistic_regression,0.13998094885779386,0.3518262436506895,0.7412361573013451,0.1310588251926137,0.32947728607635757,0.8984904785104506,0.48752112748331067,0.08277817150956768,0.36853359081070314,0.13519052386459374,0.48752112748331067,0.08277817150956768,0.36853359081070314,0.13519052386459374,79.62619066238403
476,2025-08-04 11:49:29,4096,0.014870233321325754,6,0.05,50,32,64,0.005,0.005,0.005,0.01,0.001,5e-05,5e-05,0.001,0.5,mlp,0.24999996647012662,0.4999999664665662,0.5621848104247242,0.24999944055088502,0.4999994405192512,0.8169210984545101,0.3102678862995098,0.06027639971651312,0.28631746138873093,0.09958737118684262,0.3102678862995098,0.06027639971651312,0.28631746138873093,0.09958737118684262,86.74445986747742
477,2025-08-04 11:50:53,4096,0.01312137367413024,6,0.5,50,32,64,0.01,0.01,0.005,0.005,0.0001,0.0005,0.0005,0.001,2.0,logistic_regression,0.14200538855095116,0.3541045445107895,0.7321286777529671,0.095422403387584,0.2832286052432352,0.977882894503121,0.4858000261874231,0.0803330970942594,0.35959469401960875,0.1313277135600679,0.4858000261874231,0.0803330970942594,0.35959469401960875,0.1313277135600679,84.04439043998718
478,2025-08-04 11:52:20,4096,0.08278340990862346,2,0.05,50,32,64,0.01,0.01,0.005,0.005,0.0001,5e-05,0.005,1e-05,2.0,logistic_regression,0.11402897110150657,0.2816849243329109,0.7342175306535528,0.040190816622650546,0.1660700570474584,0.9985744820845589,0.48685908256235605,0.08270729978738485,0.381022514477759,0.13591251785522254,0.48685908256235605,0.08270729978738485,0.381022514477759,0.13591251785522254,86.69879031181335
479,2025-08-04 11:53:44,4096,0.09321667261492272,6,1,50,64,16,0.01,0.01,0.005,0.005,5e-05,5e-05,5e-05,0.0001,2.0,logistic_regression,0.14693858045852434,0.36335713167792305,0.7318421948521314,0.13931682045607924,0.3429273935086768,0.883687732248122,0.47738629634945057,0.07905740609496811,0.348518679295412,0.1288799055989451,0.47738629634945057,0.07905740609496811,0.348518679295412,0.1288799055989451,84.36368536949158
480,2025-08-04 11:55:13,4096,0.07218734668520968,10,0.05,50,16,64,0.005,0.005,0.005,0.01,0.0001,5e-05,0.0001,0.001,2.0,mlp,0.19644948206619645,0.43933139363181933,0.6810697049253998,0.1972770124125157,0.4364375525822179,0.7774548756858412,0.4289609294565979,0.05492558469170801,0.2712739976591854,0.09135439613812847,0.4289609294565979,0.05492558469170801,0.2712739976591854,0.09135439613812847,88.48006319999695
481,2025-08-04 11:56:52,4096,0.011479543472203563,6,0.05,50,32,64,0.01,0.01,0.005,0.005,1e-05,0.005,5e-05,0.01,0.5,logistic_regression,0.2048599512666199,0.372084394214182,0.6137107125314845,0.01521553429287634,0.09191316476369188,0.9996378621627057,0.39591152438108823,0.0693479801559178,0.3243987217332831,0.11426836597958469,0.39591152438108823,0.0693479801559178,0.3243987217332831,0.11426836597958469,98.99534630775452
482,2025-08-04 11:57:46,4096,0.01011996667612475,12,0.05,5,32,64,0.01,0.01,0.005,0.005,0.0005,0.001,0.01,0.001,2.0,logistic_regression,0.2500017379907435,0.5000014637995945,0.5081749388968217,0.2499332290415921,0.49993288853819007,0.7670948194586323,0.29090881958324916,0.05442948263642807,0.23550524424103067,0.08842285807055224,0.29090881958324916,0.05442948263642807,0.23550524424103067,0.08842285807055224,54.73941159248352
483,2025-08-04 11:59:26,4096,0.0158476693513552,4,0.1,25,32,64,0.01,0.01,0.005,0.005,0.0001,5e-05,5e-05,0.0005,2.0,logistic_regression,0.09671857215563985,0.25490281655395514,0.7882062653408382,0.06900341717263726,0.21489415860850186,0.9845318013835677,0.50805676103708,0.0911764705882353,0.4306122709725654,0.15048890070652626,0.50805676103708,0.0911764705882353,0.4306122709725654,0.15048890070652626,99.42163062095642
484,2025-08-04 12:00:44,4096,0.06902707544698647,6,0.05,50,32,16,0.005,0.005,0.005,0.01,0.01,0.0001,5e-05,5e-05,2.0,mlp,0.2500000869264013,0.5000000765969537,0.5070477715920713,0.249999464472541,0.49999946212356833,0.6090799674685148,0.28409786367028556,0.0544649184975195,0.2261369968725402,0.0877865219679174,0.28409786367028556,0.0544649184975195,0.2261369968725402,0.0877865219679174,78.29990935325623
485,2025-08-04 12:01:51,4096,0.010002118724290304,8,5,50,64,64,0.01,0.01,0.005,0.005,0.0001,1e-05,5e-05,0.001,0.5,logistic_regression,0.13418029340579854,0.3477605739163633,0.7469575300048514,0.13788280163235525,0.3437689182575474,0.9157710773091994,0.46284487061051205,0.07009213323883771,0.3588013231923883,0.117274580781602,0.46284487061051205,0.07009213323883771,0.3588013231923883,0.117274580781602,66.91162157058716
486,2025-08-04 12:03:03,4096,0.013186009604279528,1,0.01,10,16,64,0.01,0.01,0.005,0.005,0.005,5e-05,0.001,0.001,2.0,logistic_regression,0.24999987802571166,0.49999987802355006,0.6050830919968718,0.2499992550828207,0.4999992550364563,0.8156120152139846,0.39776415469670884,0.06293408929836995,0.31065479437918203,0.10466465906571595,0.39776415469670884,0.06293408929836995,0.31065479437918203,0.10466465906571595,71.89714312553406
487,2025-08-04 12:04:31,4096,0.046492171231722466,6,0.05,50,32,64,0.005,0.005,0.005,0.01,0.001,0.01,0.0005,0.001,2.0,mlp,0.24999999798245384,0.49999999798150485,0.5274183152055016,0.2499997020701828,0.49999970205514443,0.7654210599770676,0.29880037185892694,0.05669737774627923,0.2391638962481192,0.0916643505638949,0.29880037185892694,0.05669737774627923,0.2391638962481192,0.0916643505638949,87.65678358078003
488,2025-08-04 12:06:12,4096,0.08954875360109858,6,0.05,50,32,16,0.01,0.01,0.005,0.005,0.0001,5e-05,5e-05,0.001,2.0,logistic_regression,0.17102873076474345,0.4045231117635942,0.7102511309096337,0.17902033017850352,0.4063239242276571,0.7878080310457787,0.4482173345122107,0.06700921332388378,0.3081177898037707,0.110078616221709,0.4482173345122107,0.06700921332388378,0.3081177898037707,0.110078616221709,100.77398872375488
489,2025-08-04 12:07:44,4096,0.011947748036900949,2,50,50,32,64,0.01,0.01,0.005,0.005,0.0001,0.0005,0.005,1e-05,2.0,logistic_regression,0.12679081593711455,0.27609540947040784,0.6916322372412185,0.011475834717673671,0.08588675234347616,0.999999835682972,0.4671673417469468,0.07877391920623672,0.3654254777794454,0.12960844727768212,0.4671673417469468,0.07877391920623672,0.3654254777794454,0.12960844727768212,92.40900301933289
490,2025-08-04 12:09:15,4096,0.0657131178351392,6,1,50,64,64,0.01,0.01,0.005,0.005,5e-05,5e-05,0.0001,0.0001,0.5,logistic_regression,0.12698282826335222,0.3209461267014982,0.7335566220596553,0.07576717515185605,0.24152716790357648,0.9862396933766246,0.48089195734636264,0.07987243090007087,0.36405579572296115,0.13100325522821304,0.48089195734636264,0.07987243090007087,0.36405579572296115,0.13100325522821304,90.43788003921509
491,2025-08-04 12:11:16,4096,0.014236865249113648,10,0.5,50,16,64,0.005,0.005,0.005,0.01,0.0001,5e-05,5e-05,0.01,2.0,mlp,0.12931683056062165,0.3418947318638091,0.7687756912850301,0.1654817299734724,0.37935108317297167,0.8079879589490311,0.4685177103418108,0.07175761871013465,0.37315483830052865,0.12036841039031425,0.4685177103418108,0.07175761871013465,0.37315483830052865,0.12036841039031425,121.31235647201538
492,2025-08-04 12:12:32,4096,0.07557982886125277,6,0.05,20,32,16,0.01,0.01,0.005,0.005,1e-05,0.005,5e-05,0.001,2.0,logistic_regression,0.15432958351555717,0.3557467945031028,0.6668604113598848,0.1258379777294775,0.30768166247599005,0.8915470009802153,0.4333396308749746,0.06764705882352942,0.33430113697728214,0.11252439450720535,0.4333396308749746,0.06764705882352942,0.33430113697728214,0.11252439450720535,75.75523972511292
493,2025-08-04 12:13:33,4096,0.027891616103953795,6,0.05,50,32,64,0.01,0.01,0.005,0.005,0.0001,5e-05,0.01,0.0005,2.0,logistic_regression,0.1493712020913158,0.36968951176114934,0.7338631693563611,0.14626400748479504,0.3561929267305054,0.8746059025327539,0.4688825418436558,0.07356484762579732,0.33358326766968804,0.12054582268581251,0.4688825418436558,0.07356484762579732,0.33358326766968804,0.12054582268581251,60.32659029960632
494,2025-08-04 12:15:13,4096,0.011544655506497655,4,0.05,50,32,64,0.01,0.01,0.005,0.005,0.0005,5e-05,5e-05,0.001,0.5,logistic_regression,0.1589555688350284,0.39069375172727566,0.7573146895388143,0.18451909743972641,0.4165380237450748,0.7928593565354858,0.46076915866574836,0.06708008504606662,0.3547573295820298,0.11282617906265273,0.46076915866574836,0.06708008504606662,0.3547573295820298,0.11282617906265273,100.44090723991394
495,2025-08-04 12:17:02,4096,0.020064583610644164,8,0.1,50,32,64,0.005,0.005,0.005,0.01,0.0001,0.001,5e-05,5e-05,2.0,mlp,0.14574637256564044,0.36755964956853754,0.7594495042465033,0.1431650731555141,0.35677720884508585,0.9010027017156751,0.49246971077574275,0.08412473423104183,0.37984102153476385,0.13774303206458524,0.49246971077574275,0.08412473423104183,0.37984102153476385,0.13774303206458524,109.11020112037659
496,2025-08-04 12:18:17,4096,0.011544684985775556,12,0.05,15,64,64,0.01,0.01,0.005,0.005,0.01,0.0001,0.001,0.001,2.0,logistic_regression,0.25000000807005224,0.5000000080561673,0.5064935778322757,0.24999996243544387,0.4999999624041061,0.584011807044069,0.2788205438900279,0.049893692416725734,0.20280285512876173,0.08008485571578138,0.2788205438900279,0.049893692416725734,0.20280285512876173,0.08008485571578138,74.30356931686401
497,2025-08-04 12:19:59,4096,0.0865092524873419,6,0.01,50,16,16,0.01,0.01,0.005,0.005,0.0001,1e-05,5e-05,0.001,2.0,logistic_regression,0.15189668441164936,0.37427244642246127,0.7264411617816708,0.16693877135956367,0.382165033781227,0.7988027425337141,0.4558043012498104,0.06973777462792347,0.3234830863478143,0.11473954111026118,0.4558043012498104,0.06973777462792347,0.3234830863478143,0.11473954111026118,101.96643948554993
498,2025-08-04 12:21:21,4096,0.010028740196726432,1,5,40,32,64,0.005,0.01,0.005,0.01,0.005,0.01,0.0005,0.001,2.0,logistic_regression,0.24999977905365162,0.49999977905163373,0.6141398050308149,0.2499991202293481,0.4999991201809142,0.8108741510095248,0.41419178048912514,0.06130403968816442,0.30030799449179224,0.10182234811265209,0.41419178048912514,0.06130403968816442,0.30030799449179224,0.10182234811265209,81.74405717849731
499,2025-08-04 12:22:33,4096,0.07887215131738881,6,0.05,50,32,64,0.01,0.005,0.005,0.005,0.001,5e-05,5e-05,1e-05,0.5,mlp,0.2500000041613645,0.5000000041565935,0.5128759814735565,0.24999965507418245,0.4999996550464626,0.7273897570907953,0.29619006476157445,0.0559177888022679,0.23593964479157462,0.09040868389117311,0.29619006476157445,0.0559177888022679,0.23593964479157462,0.09040868389117311,72.5418815612793
500,2025-08-04 12:24:05,4096,0.013215323881516403,6,50,50,32,64,0.01,0.01,0.005,0.005,0.0001,5e-05,0.0001,0.0001,2.0,logistic_regression,0.1015179301878481,0.28053777303036476,0.7952281495879445,0.10539047406561797,0.28097846207483335,0.9451682535943248,0.5146723919972876,0.092487597448618,0.43686353637320047,0.1526565499174487,0.5146723919972876,0.092487597448618,0.43686353637320047,0.1526565499174487,92.14207744598389
